2.451584815979004,-0.8143799304962158
2.5473270416259766,0.03068613074719906
2.2055904865264893,-0.04506050795316696
1.8816601037979126,-0.12078411132097244
1.563452124595642,-0.17726624011993408
1.183440089225769,-0.20518344640731812
0.7611485719680786,-0.24308356642723083
0.4243083894252777,-0.2846105992794037
0.18740572035312653,-0.2975428104400635
0.012769975699484348,-0.2899954617023468
-0.11721942573785782,-0.26670536398887634
-0.21855299174785614,-0.22977395355701447
-0.30383381247520447,-0.17964515089988708
-0.38268640637397766,-0.11523155868053436
-0.4627231955528259,-0.0335288867354393
-0.5499171018600464,0.07142210751771927
-0.8314899206161499,0.1582869589328766
-1.1859302520751953,0.2221020758152008
-1.3540602922439575,0.25976288318634033
-1.4167463779449463,0.14585047960281372
-1.3353289365768433,-0.12903273105621338
-2.314037799835205,-2.4992003440856934
-2.320939302444458,-0.5949355959892273
-0.9262567758560181,0.6181086897850037
0.2721385359764099,0.5943272709846497
0.7634612917900085,0.14534737169742584
0.6615704298019409,-2.2271852493286133
0.2637844681739807,-1.7856287956237793
-0.4440459907054901,-1.5318474769592285
-1.029534935951233,-1.245514988899231
-1.1331650018692017,-0.09598170965909958
1.7403337955474854,2.261054515838623
0.8743906021118164,0.7085304260253906
0.33516043424606323,-0.7331717610359192
0.5285648107528687,-1.144690990447998
-0.4708932042121887,-1.47978937625885
-1.6326161623001099,0.22744981944561005
-0.13615785539150238,0.7619183659553528
0.30364295840263367,0.4408303499221802
